,unique_id_l,Match_Weight_List_Agg,Match_Probability_List_Agg,Full Address list_agg,Account_Number_List_Agg,Account_Name_List_Agg,Premises_Activity_List_Agg,Local_Authority_List_Agg,unique_id_r_List_Agg,unique_id_r,unique_id_r_1,unique_id_r_2,unique_id_r_3,unique_id_r_4,unique_id_r_5,Custom
391,"629262922505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6SouthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, LUCKY COIN M6 NORTHBOUND SERVICES M6 BAY HORSE FORTON, LANCASTER, LA2 9DU",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Wyre Borough Council,"631363132505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6NorthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2","631363132505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6NorthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2",,,,,,
392,"629962992505MotoHospitalityLimitedAdultGamingCentreDoncasterMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,Junction5,M18Motorway,ThorneDONCASTERDN85GSDN8",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN JUNCTION 5 M18 MOTORWAY THORNE, DONCASTER, DN8 5GS",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Doncaster Metropolitan Borough Council,"631863182505MotoHospitalityLimitedAdultGamingCentreDoncasterMetropolitanBoroughCouncilMotoHospitalityLimitedLuckyCoin,Junction5,M18Motorway,ThorneDONCASTERDN85GSDN8","631863182505MotoHospitalityLimitedAdultGamingCentreDoncasterMetropolitanBoroughCouncilMotoHospitalityLimitedLuckyCoin,Junction5,M18Motorway,ThorneDONCASTERDN85GSDN8",,,,,,
393,"630063002505MotoHospitalityLimitedAdultGamingCentreWinchesterCityCouncilMotoHospitalityLimitedWinchesterServicesNorthbound,M3MotorwayShronerWoodWINCHESTERSO211PPSO21",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, WINCHESTER SERVICES SOUTHBOUND M3 MOTORWAY SHRONER WOOD, WINCHESTER, SO21 1PP",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Winchester City Council,"634363432505MotoHospitalityLimitedAdultGamingCentreWinchesterCityCouncilMotoHospitalityLimitedWinchesterServicesSouthbound,M3MotorwayShronerWoodWINCHESTERSO211PPSO21","634363432505MotoHospitalityLimitedAdultGamingCentreWinchesterCityCouncilMotoHospitalityLimitedWinchesterServicesSouthbound,M3MotorwayShronerWoodWINCHESTERSO211PPSO21",,,,,,
394,"630163012505MotoHospitalityLimitedAdultGamingCentreMidSussexDistrictCouncilMotoHospitalityLimitedFullHouse,PeasePottageMotorwayServicesArea,BrightonRoad,PeasePottageCRAWLEYRH119YARH11",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN PEASE POTTAGE MOTORWAY SERVICES AREA BRIGHTON ROAD PEASE POTTAGE, CRAWLEY, RH11 9YA",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Mid Sussex District Council,"633963392505MotoHospitalityLimitedAdultGamingCentreMidSussexDistrictCouncilMotoHospitalityLimitedLuckyCoin,PeasePottageMotorwayServicesArea,BrightonRoad,PeasePottageCRAWLEYRH119YARH11","633963392505MotoHospitalityLimitedAdultGamingCentreMidSussexDistrictCouncilMotoHospitalityLimitedLuckyCoin,PeasePottageMotorwayServicesArea,BrightonRoad,PeasePottageCRAWLEYRH119YARH11",,,,,,
395,"630263022505MotoHospitalityLimitedAdultGamingCentreThurrockCouncilMotoHospitalityLimitedLuckyCoin,ArterialRoadGRAYSRM163BGRM16",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE ARTERIAL ROAD WEST THURROCK, GRAYS, RM16 3BG",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Thurrock Council,"630363032505MotoHospitalityLimitedAdultGamingCentreThurrockCouncilMotoHospitalityLimitedFullHouse,ArterialRoad,WestThurrockGRAYSRM163BGRM16","630363032505MotoHospitalityLimitedAdultGamingCentreThurrockCouncilMotoHospitalityLimitedFullHouse,ArterialRoad,WestThurrockGRAYSRM163BGRM16",,,,,,
396,"630563052505MotoHospitalityLimitedAdultGamingCentreCherwellDistrictCouncilMotoHospitalityLimitedFullHouse,CherwellValleySouth,MotorwayServicesArea,NorthamptonRoad,ArdleyBICESTEROX277RDOX27",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN MOTO SERVICES LTD CHERWELL VALLEY MOTORWAY SERVICES AREA NORTHAMPTON ROAD ARDLEY, BICESTER, OX27 7RD",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Cherwell District Council,"632063202505MotoHospitalityLimitedAdultGamingCentreCherwellDistrictCouncilMotoHospitalityLimitedLuckyCoin,MotoServicesLtd,CherwellValleyMotorwayServicesArea,NorthamptonRoad,ArdleyBICESTEROX277RDOX27","632063202505MotoHospitalityLimitedAdultGamingCentreCherwellDistrictCouncilMotoHospitalityLimitedLuckyCoin,MotoServicesLtd,CherwellValleyMotorwayServicesArea,NorthamptonRoad,ArdleyBICESTEROX277RDOX27",,,,,,
397,"630763072505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,BirchWestServiceArea,M62MotorwaHEYWOODOL102QHOL10",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE AGC 2 BIRCH WEST SERVICE AREA M62 MOTORWA, HEYWOOD, OL10 2QH",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Rochdale Metropolitan Borough Council,"634163412505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,AGC2,BirchWestServiceArea,M62MotorwaHEYWOODOL102QHOL10","634163412505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,AGC2,BirchWestServiceArea,M62MotorwaHEYWOODOL102QHOL10",,,,,,
398,"630963092505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedFullHouse,HiltonParkNorthMotorwayServicesArea,Junction10A/11M6,EssingtonWOLVERHAMPTONWV112ATWV11",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, MOTO HILTON PARK SOUTH MOTORWAY SERVICES AREA MOTORWAY SERVICES AREA M6 ESSINGTON, WOLVERHAMPTON, WV11 2AT",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,South Staffordshire Council,"631163112505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkSouthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11","631163112505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkSouthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11",,,,,,
399,"631063102505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedLuckyCoin,Southbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE NORTHBOUND WOOLLEY EDGE MOTORWAY SERVICES AREA BRAMLEY LANE BRETTON, WAKEFIELD, WF4 4LQ",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Wakefield Metropolitan District Council,"631663162505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedFullHouse,Northbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4","631663162505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedFullHouse,Northbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4",,,,,,
400,"631263122505MotoHospitalityLimitedAdultGamingCentreCityofCardiffCouncilMotoHospitalityLimitedLuckyCoin,CardiffWestMotorwayServicesArea,M4PONTYCLUNCF728SACF72",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE CARDIFF WEST MOTORWAY SERVICES AREA M4, PONTYCLUN, CF72 8SA",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,City of Cardiff Council,"632463242505MotoHospitalityLimitedAdultGamingCentreCityofCardiffCouncilMotoHospitalityLimitedFullHouse,CardiffWestMotorwayServicesArea,M4PONTYCLUNCF728SACF72","632463242505MotoHospitalityLimitedAdultGamingCentreCityofCardiffCouncilMotoHospitalityLimitedFullHouse,CardiffWestMotorwayServicesArea,M4PONTYCLUNCF728SACF72",,,,,,
401,"631463142505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedLuckyCoin,HestonServiceArea,East,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5",MW: 27.638389221646683 / MW: 21.96669784310152,MP: 0.9999999952135248 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN HESTON SERVICE AREA WEST M4 JUNCTION 2-3 PHOENIX WAY, HOUNSLOW, TW5 9NB / MOTO HOSPITALITY LIMITED, FULL HOUSE HESTON SERVICE AREA EAST M4 JUNCTION 2-3 PHOENIX WAY, HOUNSLOW, TW5 9NB",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,London Borough of Hounslow / London Borough of Hounslow,"632963292505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedLuckyCoin,HestonServiceArea,West,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5 / 632863282505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedFullHouse,HestonServiceArea,East,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5","632963292505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedLuckyCoin,HestonServiceArea,West,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5","632863282505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedFullHouse,HestonServiceArea,East,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5",,,,,merge and remove
402,"632263222505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaNorth,M1,TrowellNOTTINGHAMNG93PLNG9",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, MOTO TROWELL MOTORWAY SERVICES AREA SOUTH M1 TROWELL, NOTTINGHAM, NG9 3PL",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Broxtowe Borough Council,"632363232505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaSouth,M1,TrowellNOTTINGHAMNG93PLNG9","632363232505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaSouth,M1,TrowellNOTTINGHAMNG93PLNG9",,,,,,
403,"632863282505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedFullHouse,HestonServiceArea,East,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN HESTON SERVICE AREA WEST M4 JUNCTION 2-3 PHOENIX WAY, HOUNSLOW, TW5 9NB",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,London Borough of Hounslow,"632963292505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedLuckyCoin,HestonServiceArea,West,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5","632963292505MotoHospitalityLimitedAdultGamingCentreLondonBoroughofHounslowMotoHospitalityLimitedLuckyCoin,HestonServiceArea,West,M4Junction2/3,PhoenixWayHOUNSLOWTW59NBTW5",,,,,,
404,"633063302505MotoHospitalityLimitedAdultGamingCentreCheshireEastCouncilMotoHospitalityLimitedLuckyCoin,KnutsfordMotorwayServiceAreaSouth,NorthwichRoadKNUTSFORDWA160TLWA16",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, LUCKY COIN KNUTSFORD MOTORWAY SERVICE AREA NORTH NORTHWICH ROAD, KNUTSFORD, WA16 0TL",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Cheshire East Council,"633263322505MotoHospitalityLimitedAdultGamingCentreCheshireEastCouncilMotoHospitalityLimitedLuckyCoin,KnutsfordMotorwayServiceAreaNorth,NorthwichRoadKNUTSFORDWA160TLWA16","633263322505MotoHospitalityLimitedAdultGamingCentreCheshireEastCouncilMotoHospitalityLimitedLuckyCoin,KnutsfordMotorwayServiceAreaNorth,NorthwichRoadKNUTSFORDWA160TLWA16",,,,,,
405,"633363332505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC2,ReadingEastMotorwayServiceArea,BurghfieldREADINGRG303UQRG30",MW: 30.189017582371704 / MW: 27.638389221646683 / MW: 21.96669784310152,MP: 0.9999999991830412 / MP: 0.9999999952135248 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, AGC 1 READING EAST MOTORWAY SERVICE AREA BURGHFIELD, READING, RG30 3UQ / MOTO HOSPITALITY LIMITED, AGC 2 READING WEST MOTORWAY SERVICE AREA BURGHFIELD, READING, RG30 3UQ / MOTO HOSPITALITY LIMITED, AGC 1 READING WEST MOTORWAY SERVICE AREA BURGHFIELD, READING, RG30 3UQ",AN: 2505 / AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,West Berkshire Council / West Berkshire Council / West Berkshire Council,"633563352505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingEastMotorwayServiceArea,BurghfieldREADINGRG303UQRG30 / 633463342505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC2,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30 / 634263422505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30","633563352505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingEastMotorwayServiceArea,BurghfieldREADINGRG303UQRG30","633463342505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC2,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30","634263422505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30",,,,merge and remove
406,"633463342505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC2,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30",MW: 30.189017582371704 / MW: 21.96669784310152,MP: 0.9999999991830412 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, AGC 1 READING WEST MOTORWAY SERVICE AREA BURGHFIELD, READING, RG30 3UQ / MOTO HOSPITALITY LIMITED, AGC 1 READING EAST MOTORWAY SERVICE AREA BURGHFIELD, READING, RG30 3UQ",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,West Berkshire Council / West Berkshire Council,"634263422505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30 / 633563352505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingEastMotorwayServiceArea,BurghfieldREADINGRG303UQRG30","634263422505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30","633563352505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingEastMotorwayServiceArea,BurghfieldREADINGRG303UQRG30",,,,,merge and remove
407,"633563352505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingEastMotorwayServiceArea,BurghfieldREADINGRG303UQRG30",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, AGC 1 READING WEST MOTORWAY SERVICE AREA BURGHFIELD, READING, RG30 3UQ",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,West Berkshire Council,"634263422505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30","634263422505MotoHospitalityLimitedAdultGamingCentreWestBerkshireCouncilMotoHospitalityLimitedAGC1,ReadingWestMotorwayServiceArea,BurghfieldREADINGRG303UQRG30",,,,,,
408,"633663362505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedFullHouse,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5",MW: 27.638389221646683 / MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999999952135248 / MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE TODDINGTON SOUTH JCTN 11-12 M1, DUNSTABLE, LU5 6HR / MOTO HOSPITALITY LIMITED, MOTO TODDINGTON NORTH JCTN 11-12 M1, DUNSTABLE, LU5 6HR / MOTO HOSPITALITY LIMITED, MOTO TODDINGTON SOUTH JCTN 11-12 M1, DUNSTABLE, LU5 6HR",AN: 2505 / AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,Central Bedfordshire Council / Central Bedfordshire Council / Central Bedfordshire Council,"633763372505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedFullHouse,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5 / 634063402505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5 / 633863382505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5","633763372505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedFullHouse,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5","634063402505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5","633863382505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5",,,,merge and remove
409,"633763372505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedFullHouse,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, MOTO TODDINGTON NORTH JCTN 11-12 M1, DUNSTABLE, LU5 6HR / MOTO HOSPITALITY LIMITED, MOTO TODDINGTON SOUTH JCTN 11-12 M1, DUNSTABLE, LU5 6HR",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,Central Bedfordshire Council / Central Bedfordshire Council,"634063402505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5 / 633863382505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5","634063402505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5","633863382505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5",,,,,merge and remove
410,"633863382505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonSouth,Jctn11-12M1DUNSTABLELU56HRLU5",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, MOTO TODDINGTON NORTH JCTN 11-12 M1, DUNSTABLE, LU5 6HR",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Central Bedfordshire Council,"634063402505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5","634063402505MotoHospitalityLimitedAdultGamingCentreCentralBedfordshireCouncilMotoHospitalityLimitedMoto,ToddingtonNorth,Jctn11-12M1DUNSTABLELU56HRLU5",,,,,,
411,636063601083NSGamingLimitedAdultGamingCentreLancasterCityCouncilNSGamingLimited268MarineRoadCentralMORECAMBELA45BXLA4,MW: 31.80578393073608,MP: 0.999999999733618,"N S GAMING LIMITED, 268 MARINE ROAD CENTRAL, MORECAMBE, LA4 5BX",AN: 1083,N S Gaming Limited,Bingo,Lancaster City Council,636263621083NSGamingLimitedBingoLancasterCityCouncilNSGamingLimited268MarineRoadCentralMORECAMBELA45BXLA4,636263621083NSGamingLimitedBingoLancasterCityCouncilNSGamingLimited268MarineRoadCentralMORECAMBELA45BXLA4,,,,,,
412,"638963891876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit1,34VictoriaStreetGRIMSBYDN311DGDN31",MW: 30.189017582371704 / MW: 30.189017582371704,MP: 0.9999999991830412 / MP: 0.9999999991830412,"NOBLES AMUSEMENTS, UNIT 2 34 VICTORIA STREET, GRIMSBY, DN31 1DG / NOBLES AMUSEMENTS, UNIT 3 34 VICTORIA STREET, GRIMSBY, DN31 1DG",AN: 1876 / AN: 1876,Luxury Leisure / Luxury Leisure,Adult Gaming Centre / Adult Gaming Centre,North East Lincolnshire Council / North East Lincolnshire Council,"639163911876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit2,34VictoriaStreetGRIMSBYDN311DGDN31 / 639063901876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit3,34VictoriaStreetGRIMSBYDN311DGDN31","639163911876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit2,34VictoriaStreetGRIMSBYDN311DGDN31","639063901876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit3,34VictoriaStreetGRIMSBYDN311DGDN31",,,,,merge and remove
413,"639063901876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit3,34VictoriaStreetGRIMSBYDN311DGDN31",MW: 30.189017582371704,MP: 0.9999999991830412,"NOBLES AMUSEMENTS, UNIT 2 34 VICTORIA STREET, GRIMSBY, DN31 1DG",AN: 1876,Luxury Leisure,Adult Gaming Centre,North East Lincolnshire Council,"639163911876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit2,34VictoriaStreetGRIMSBYDN311DGDN31","639163911876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit2,34VictoriaStreetGRIMSBYDN311DGDN31",,,,,,
414,"640164011876LuxuryLeisureAdultGamingCentreLiverpoolCityCouncilNoblesAmusementsUnit2,547PrescotRoad,OldSwanLIVERPOOLL135UXL13",MW: 30.189017582371704,MP: 0.9999999991830412,"NOBLES AMUSEMENTS, UNIT 1 547 PRESCOT ROAD OLD SWAN, LIVERPOOL, L13 5UX",AN: 1876,Luxury Leisure,Adult Gaming Centre,Liverpool City Council,"640264021876LuxuryLeisureAdultGamingCentreLiverpoolCityCouncilNoblesAmusementsUnit1,547PrescotRoad,OldSwanLIVERPOOLL135UXL13","640264021876LuxuryLeisureAdultGamingCentreLiverpoolCityCouncilNoblesAmusementsUnit1,547PrescotRoad,OldSwanLIVERPOOLL135UXL13",,,,,,
415,"640464041876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit2,118-120FreemanStreetGRIMSBYDN327AJDN32",MW: 30.189017582371704,MP: 0.9999999991830412,"NOBLES AMUSEMENTS, UNIT 1 118-120 FREEMAN STREET, GRIMSBY, DN32 7AJ",AN: 1876,Luxury Leisure,Adult Gaming Centre,North East Lincolnshire Council,"640564051876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit1,118-120FreemanStreetGRIMSBYDN327AJDN32","640564051876LuxuryLeisureAdultGamingCentreNorthEastLincolnshireCouncilNoblesAmusementsUnit1,118-120FreemanStreetGRIMSBYDN327AJDN32",,,,,,
